3595911213730678330,1465257001222051003,4259045475828148507,4805099629973959741,10569749415586948899,543417154594120007,2074221335350217985,18190302327678740101,17974829993459877958,14261389359309261229,
7832783329601069590,1424022263779831853,8249167705186085390,12550859825786333771,16160028793979703807,16975231334212298892,8136573581846927767,14812290288634504399,15148443231286911981,8533354760972980008,
16471173003044154442,15771730421012106379,3042802709421482394,14282385483822262594,2832340396499254431,3551939920624925563,15407313852925036816,17673004858377980066,6663287399245861634,1055865721442432399,
8787665314205672521,359287846166350712,4019768721658915102,14298607712791521426,3159299839685663869,9175850149415790656,8289789618231422620,9180897288706592534,8757769839957663510,8465971703455505834,
11324995241659150522,15159824843185148049,9898783153515629663,4532073142216466005,16671953833126145639,14203515263792190358,14329435981205116418,10476492275704772177,8448099139113513067,9804526628459380402,
17644748579167156661,14775117848763670428,15541605360663387230,17882509345845838724,6436978941850607201,17739862160082400451,10310545257241874121,17577868879959855349,2911552721480275576,18418164868814717336,
14275616301277170681,8255323622931306094,7011815758390043342,590666124101318965,15684264879209970324,9531994081961032230,6985740013628525530,10019167027706083654,11305856801026108352,5970864242980919981,
1479497933092023162,7312181394273963850,8903963081734266378,7996073993896895854,9886465411789254976,15789609043241923296,637351284361833819,8124900996712063788,18175351892091392758,16791154916514193383,
4570865852978806296,14884367106459191207,10111429222711816376,2097912650636560372,18074294735218478105,16990574454982550493,11416187556057295593,9284736067522531068,10515419364087042891,1151091087861829331,
17142133785300460041,5682997841709307421,17365200135347516556,5907805636388779308,8705481246998995496,12020470883898794061,15683693537417265245,7807001558712769692,5802929469420318965,1834097123289727024,
2523839847972024240,12258053586862266809,8032708777345566882,2843873677835742520,15080875806738924893,10883259903326297019,7292087205051571138,14373341362404559694,9917887072631795608,10378838310117835106,
13889958882546878831,9982636362299782310,7176696122838405274,13426089421675364484,15702171341823078070,3670450735080078523,18346221744935322177,13365540445310642474,4334393263977666034,10601598902270289620,
4971061569669465759,4998002896614873961,5759452902275770359,5226710845119454311,11678730983967643644,3107603849584071722,12385325593425325342,17738434878434761277,4492416729094427057,1705646895569479402,
12546136089735349115,14036205887010550009,8559095998120515870,10976879897116913053,17854518740271581441,15650784259332200046,13012407101656975618,4361063431884374269,7349721495411307873,5127448942500904411,
3253688734494934784,8674855561070547208,13384076481248376150,18251124763155679884,12637405558939329025,1966044611625124168,1030381284700362348,16232793014955619946,13912161273243790250,1675157636018575404,
10615698472497254665,15955997264922103676,4508306452287330652,10315573048760324144,14643318497165354761,2546299097073599871,2561261440135339026,5942991983247911204,6297607006344145835,9323361397694477537,
15061707868042488661,17783063671702323547,1817847024953549583,4403820747625665179,15235820343458353889,1696487743577409654,14290822816161260315,745025075932605547,6679346310303561996,12672576441365220628,
10877852532013084067,18176503726187094180,14642778268534807408,6276001764899713619,8674419423504982236,7055060397630521973,7572391904884645935,11706418877077901193,8258536908264210623,16397317160312277424,
11842149570839051599,16123183165329926397,11733163034924453054,13445384902377882345,11355334489552794537,10768227640752304607,655941999519723099,247017867552983399,11309173314014000262,15392917041887758648,
10294935520428155456,1077372653624517357,18108600148560687343,12544799760441377920,16478620055898630785,14649011271988601458,6991451342210875972,17973025807289277012,6173055959482125388,12987994945813204828,
8289874742174313391,6360214714257010895,17310377043620464266,2221940958281350972,15990650949862216114,3985065548934143897,2677721849893833104,7508566446692622245,9006972187282388640,9521631367645873767,
17044455390734152066,11864557196180833700,13516771988119532219,14240782013095953224,13961629075928846099,5354861729819792075,16419718477865847676,9016626449209738276,9015428504706153022,11142631922299109778,
16206578396686564661,15579232719724962787,11958161460091435920,12043990987883774042,9880993972518466966,10150115701932067815,5166866295174832776,10475912706931773366,14516866650345301907,6915251008750444191,
17517444462979236369,7563204148964484260,15072519965501042248,9802278981535412550,9212390302513781060,3584618646584234518,4843843531559814710,18417166768512637913,14086098546832463379,3086064248941714491,
15689373890271241476,1922243876177005102,9000571088864169398,9918639501355293213,8316192668390500832,2449219666618478196,11537119695620893020,18160350769168849630,12848230788817778460,4155049130204803751,
17413558228035434060,9588680776373876855,5080201554240176844,15465359105999852536,16835124668433585622,18192716273018263187,8516908627268817080,6072184219768917584,10692050921071047414,11006601346395382559,
12275080428584010310,12541987346400652686,4012199217777243993,8141531182905486550,4495447990136634953,11625944902841469948,494715171179728036,1162229514297886461,16365140071390593627,16503075961752060497,
17813547897313782024,7423945789250944213,727330954047872629,8090084113515377950,10936070921803927129,1454777600082322847,7076919645254939551,15291120804443321937,2441488175642149753,8498566267132177483,
2353814800108996313,8650671454790809749,10109813727881772048,12652548795638317892,11928157878911053370,16283645661504809675,6595306259616203221,2344895524062857847,10696826276362545430,13786747277871098659,
17077754477708974391,7714258591903284831,7895688099869499462,10185071254151635530,8630279682095965365,5675822707021806300,2736883709497078845,12663747462467232547,9383224507758795544,4626961847920715894,
17358162754688031560,310402821790770434,12113734957318844293,754568397708606761,14171511357791192404,12696635237930786839,1231736712380202749,685280567825977578,6961725312842373201,18128721867471827204,
16014322877336654666,6351105217237385530,8576255708790854376,12224569948420130845,11451486208871872315,14831070316688931778,13377458642618052377,12269913276234676819,2960414619953539335,3989812439997746810,
11655646146991072081,18037016003020702516,14755790092031423614,11029075549946146164,16630233025022741610,15219301222226376299,10417134926048517671,6889703655199179822,3304363612787011880,16860448506450366463,
16141619539678115752,14246377450586240891,10636710732915029473,16062156698093852270,9481662119196049791,3578209815590914956,16981451458893862200,6829342583672338203,5433487655881360310,2456263569290947366,
10589792263334098072,18396907500384774536,9462158377070460976,4728932960383151008,11611817396197077753,12142076336187794279,18301767760806118121,16658041327638389299,4270498533912084425,1525031454524259733,
10936845578045557467,4143256829754960363,7295858127026151370,13843279605874740062,12022536574292676415,4385869840812970386,14872461759855721788,14570490033810389957,3651809367565309388,812848702767711746,
11769097968695227432,4707287356875053120,5844357283868356878,1335787743005899052,3315740548641223858,11884510546978491090,7780706669987320570,13532871559425840329,1877286857746439222,291136109126469123,
18138793693263051893,5285892616834386679,7507785587559732939,13913983680151825984,1175694189862755816,16499876423933577548,8623928525404311549,5117608858481272453,1029415770774290122,1319071891711613000,
3855314582866661184,13191253997464473944,2743362046124994314,8845395199918215177,6265490868596784158,10963146422783213535,13427792594188624290,6672974966691009573,10060175955443028093,11464438930182560949,
10383014631461513889,11025936476232790798,15497573933263153795,2062993012518758013,18212681254942169969,7653208980082561643,10550056333818163922,13648647892000451749,16426556690145207450,18043270250676527647,
13358853452059127969,18307995943688357428,7795389163193073092,8697954786902042310,4217572419313999366,9367162940728156475,6451041249150387179,6181513091147975843,7484743368444111895,4442918909216139447,
10694984878499107057,15013683861996692612,15339632621677162861,8535724108766871069,11642842301737879869,3929838113761871886,3811148516072059054,17091655991657758575,16211053155108476557,4100653295171269087,
