8024471185695334419,5197116671692353162,13079367696858857055,2977404817122603455,2825299264741759232,17372241385591881895,11399508928782279783,15294968700317168890,17576606718463478226,9067675612667818372,
3635257699959654000,10236271721843186236,17587051403194436917,16340813749413233027,15930760948813846548,8890968891559206221,14474250989748666095,11459994788216850874,10607315299424218278,6423811897963111221,
17355785353901044247,8420648686041946928,8457068152687276635,9731152286383434819,679552379102854625,16123674946253202510,7770161508504467734,4047004649676739875,5369782452882781533,9516953078723819408,
1558154825618607882,10629171185611682445,13518455323675200609,3524519539350715228,517717766440003016,1367649395257854329,10231477091397539936,1595689752730066471,10000708095181242769,14031554975415058863,
2872543997918025021,11258773053034731019,3122098874663502818,17705170613542298365,13225595700309820980,9788775205162302255,6794219185409382919,6364193651517334082,9853449451228014046,11388324289793925059,
7538770928198595604,13759458153309909604,9896414431939393743,10450351962423813461,5768238241928749424,13918286910664269614,5209468512193343734,7640074456484285618,5365836321057378492,9332655789993629361,
8462167990951427203,2419833311542901496,12625255967621140387,175031300274737393,13242543188827602769,1527567258358609295,13482658814880070372,6452809998880826068,16862058325724507764,13286872612317590764,
5752215915875212548,4086053047238709860,18250201652178453655,11730135709314974928,5601436489535268605,18018315257172338127,6521303441930331897,15181316922989786581,17127880650433023747,12472472655818506081,
16550124378618145440,3526570246443244419,8905177710914575956,14424387904635851675,15537429901048832647,17302610458364852370,16768002503314353240,8623525704893247411,16992713364245170026,5934874838839301673,
11388930508578738708,4053351477521822692,16434992992510599287,9787122794540655115,732062419199307326,7620815133220628884,3626524091007895908,3956710245982126487,993754324938461291,14936947252011720644,
8136539973765241990,11564747913070810872,11318586272186445015,9683708076824774116,8337917044103230209,3172842361690985039,5714806950618580554,14661690146830780236,14928248812349180937,8867459160842453620,
13940733482509030067,3380419997393498310,17585422792571314211,1418512881574443601,4724741564105218979,5278185732707305534,8950748243269017967,8302366532848907674,2056844891712076803,17298885537608333373,
5337020963908207962,3880862261697502755,12188097448296764638,9096787530125688721,7704223402263596554,17286139311497334199,2675330209034368018,17105508039169146580,13917666811650592886,7549256219896360509,
14202189175656507676,9904947153215788218,357992445893760110,17560772735741282394,1167339683349116458,12588784557178191372,91966273046689211,503673105832213338,2808237371973790717,11151397972759660946,
18438610358620711395,7054180708267128378,5328701934742986157,12512186426473539640,2172560631516284691,8908461412428515525,5297051013135404916,16373884448046331583,6869168056475940603,6832252292899496239,
651883390611871001,8563406870626594082,5825782810570168707,1634289802287058586,12476322354266167934,13235980409796209466,12570074691213225530,14222296696066296837,10310419941209709115,16832507757141100619,
1024448786067769796,12820994600252207705,3391630998478348561,4424736479075153979,14956468389534061788,17738940955042651294,12884092404819156335,13443369044403202892,8535182805375499474,2747282742413078023,
6828338035872091368,12751304479298307171,3295932026365245947,7625672543993670713,17214059877839655592,16685400899768379955,2248018886487905651,1389303115652130972,6385953713215535572,11136045932337639162,
3371989480381956601,11551954729936215764,5918451056888945738,13615857873731225603,4191392761942284131,15885409791257207492,12729256603969852729,10022237249754659179,6597310295065432891,4053514426342438251,
6522513653978333447,6633770987852535899,4932286160154403058,16127935184534127811,15785020635345825132,3294669912903199202,15824923563185416095,3786124838123504508,12216545024100621251,3221456650126460918,
13045289729243505248,131500526857281653,366927428976178893,2138737640333977041,16809969450470848522,1309577707812830346,8170742813171621993,7846335028315908564,13179231259562620438,12383503684320922043,
1420418667856695236,12246773306895066281,11617675833130634225,4428744595768066742,11910596011244042270,14876359455218500136,460633805349026591,5019898357172509227,13488183062968425926,14375427455021433187,
8069951242184871011,15226308065041120955,14412557908022863147,2783839770043668132,17465266105675453838,16595440231024880113,10201561430013842169,12271256066612130702,17331627368028964763,12405761334338250437,
8642951346751229599,10990895111732389752,15341049561690739650,8520480311732463982,6737369732772722066,617723194524101545,15255122333827267654,16164052440269324176,11331906843270859475,9067719674815746293,
7541386899966340101,13357109117963574779,8938460111739644252,5689321555990950892,13313579073057845434,10960737142896109846,13924176380800264699,8349211260085607010,15536786189036674059,13323534031298456828,
2223456556139262079,56632047645407582,9609017898742159291,11070708938558491698,1110633032635805250,12831795450106467556,15145275424564882532,8177834798556546554,13263679086103258471,12437314609593922093,
4534688134219851113,9828872793535195473,13410250087678609164,14961357336257010663,409384778208294938,15604058228155113752,6013926684357881559,8038598877941264405,11225481865406283310,14422231087447505247,
13557903400928177202,17590301414824905816,10071601737082228020,12302146816981833650,16584037899018235804,12061613310252478960,17884723450956562108,9400080460469850931,14839124564391278691,16130669284567853327,
9973778055976609474,10501335896427566739,934728422042373821,4374197398148887550,7998852858392592582,15786918553574922062,16386584542059050108,15968647296554202327,18384453233086356463,15628512123317393491,
8100773762541950515,5466043440040012475,18033225465065695281,2741398877678092556,13691357408001959485,6086610183205432761,16292030716247997726,11487919421288049772,10893469394405260560,9651606463104244224,
10969057861866683790,12927786997799586376,17689961707241695170,6483488756440235705,8664737725275122042,2626190102566677016,5417473931126752930,1957375614924325372,6532325834356370115,9748509595524923500,
3544671434624302312,10413567100769543096,3760932729117559752,4742813770505952963,9579351149563356016,13554527632478473474,18220853126010156403,7283670630567324301,13654257266760642270,6540153023030476057,
7909616267368913593,12771341534317613400,7668248092249104763,13860187759482790572,84156500688792647,10869103480573703132,13836187090993055853,6644997080197541851,10584776821248390665,15673720673996337987,
4526189564434975006,5363328890201321037,5587173691482872648,11284960792715638467,17752194348123062736,15305278675957465834,4645323389514528956,8700045640509040382,11917039024064394666,549305445019933304,
13399290188643424019,17265444382644743475,6424478939440858515,9765024478622242384,7760950172753005017,14395644496328426420,14714797123157122736,5821134072474267178,9205007836550803273,2868578430670582899,
5119660032542890470,18231286952523211781,4078890630982116404,13170491375462736998,11006135800485153446,13317290194993492321,13945339301993829464,4372456021168105375,12302132761475238094,6349747786555564266,
1061128107531421090,12796942645424899381,17670195230605848573,18116655409706124879,5585873369126380958,2930072502433164074,2934732471330212522,11994085992466964505,12739192025958208239,15713783297126020773,
14297548375743190758,17217302862534609830,18318474544381671583,1720117733655629055,13966078110801517075,17043360866127308433,13612379453183900817,12080403772855646812,18154871925311896606,2742383411000535688,
4464276558042114726,3296618455527344600,1215500145236001438,17216188220325231937,9466384375316696851,4500180223887772013,6382723535276118281,5977668318088604745,4171878965597672302,12189822912989330423,
1946495094770953104,6843261853525154634,2936565800960650340,9853964474317646513,7624222048688367368,5661571076824222815,2625453230758671448,6921091321421702549,1617984527688163395,3874116403970736422,
4298076449963699118,13463840419538121689,12246548440746530407,7867313400390301538,9171653554410803272,14313290584479504619,5967092609164619768,14255696995377293265,6875256903062057746,15790641256010701273,
5820502524923561879,7052986011907304055,12793918194003504512,2493198945823844654,8611537846945332682,5958064924965831016,3675704594647632423,5749687315744733786,16425200881898592208,6078310399333124223,
11231134814696919542,214490626226270191,3717353773150884307,8985192041032432237,6056930459084884794,4320823866045353507,90351326149993571,3540486894277415615,9266231227265682092,1259381442760852810,
12031936133420535838,15275960632261812850,15651696693752535096,17993336200414259887,18435426866455053969,3629276657143237831,16333107152987615930,6286859666370162651,8539386798406114299,8883110546060705425,
8590037616501140269,11413796931136329379,7449765238003209523,10184915986521703016,10020878620018238997,16472207818930453333,1767392134768503527,9880792732312702216,7829532896079165384,12430779618672655825,
14732363599837089042,9517238335791235784,16722063450310256232,11907175818833439151,15267648407267995862,5641218611773891230,12418803448674622564,12249426440672010526,9394151569070806288,4899582885329134662,
3440681369918376669,18149691697525773324,7789199977544836446,10959347500188938044,535198458326155596,7430719498951994851,905497634409985377,18391685480724379653,14320290753948225029,16957086147715988025,
12632927830167105107,13238663473468013762,11712921915864724259,7154481446138809135,13061799246621338708,2686163313858116021,3169997094441407303,14080822747653979410,12696389124395310990,5233711921022741938,
3020580847213872237,2923772075096752470,13342417181418392002,3506564229493975527,10109592425469543574,8092950979882954838,7625262773791263647,14541199442459875566,1685028358920307567,13147308303085972921,
